ID,PRICE,LIVING_AREA,LOCATION
143180219,120.000 €,140 m²,"Neuberg, Main-Kinzig-Kreis"
144989486,498.500 €,144 m²,"Weiterstadt, Darmstadt-Dieburg (Kreis)"
142519337,620.000 €,"118,5 m²","Weiterstadt, Darmstadt-Dieburg (Kreis)"
145384237,650.000 €,296 m²,"Neuberg, Main-Kinzig-Kreis"
136256217,599.000 €,132 m²,"Nordenstadt, Wiesbaden"
136479578,857.879 €,217 m²,"Friedberg (Hessen), Wetteraukreis"
136347140,439.000 €,175 m²,"Weiterstadt, Darmstadt-Dieburg (Kreis)"
147115531,650.000 €,140 m²,"Auringen, Wiesbaden"
138823180,500.000 €,"128,16 m²","Friedberg (Hessen), Wetteraukreis"
146484246,535.000 €,"120,54 m²","Neu-Anspach, Hochtaunuskreis"
145992871,469.000 €,"201,39 m²","Friedberg (Hessen), Wetteraukreis"
146444804,869.900 €,"148,3 m²","Auringen, Wiesbaden"
146444964,869.900 €,"148,72 m²","Auringen, Wiesbaden"
146445030,869.900 €,"148,68 m²","Auringen, Wiesbaden"
146892692,923.000 €,220 m²,"Wehrheim, Hochtaunuskreis"
134676097,499.000 €,"209,23 m²","Friedberg (Hessen), Wetteraukreis"
146504346,899.000 €,168 m²,"Auringen, Wiesbaden"
146915706,550.000 €,155 m²,"In der Höll 1, Friedberg (Hessen), Wetteraukreis"
146899307,575.000 €,158 m²,"In der Höll 1, Friedberg (Hessen), Wetteraukreis"
133461933,749.000 €,"166,83 m²","Hospitalgasse 8a, Friedberg (Hessen), Wetteraukreis"
142105072,685.000 €,155 m²,"Dieburg, Darmstadt-Dieburg (Kreis)"
146201330,598.730 €,124 m²,"Rüsselsheim am Main, Groß-Gerau (Kreis)"
143956242,570.000 €,129 m²,"Hochheim am Main, Main-Taunus-Kreis"
147034794,420.000 €,147 m²,"Altenstadt, Wetteraukreis"
146078235,795.000 €,220 m²,"Limeshain, Wetteraukreis"
146441008,749.000 €,"176,6 m²","Kloppenheim, Wiesbaden"
146565620,449.000 €,116 m²,"Groß-Gerau, Groß-Gerau (Kreis)"
145823446,900.000 €,220 m²,"Langenselbold, Main-Kinzig-Kreis"
144435456,798.000 €,168 m²,"Bischofsheim, Groß-Gerau (Kreis)"
146774484,619.000 €,227 m²,"Naurod, Wiesbaden"
136468589,770.000 €,228 m²,"Ginsheim-Gustavsburg, Groß-Gerau (Kreis)"
132457526,729.500 €,143 m²,"Griesheim, Darmstadt-Dieburg (Kreis)"
142221254,599.000 €,141 m²,"Groß-Gerau, Groß-Gerau (Kreis)"
145849590,629.200 €,140 m²,"Griesheim, Darmstadt-Dieburg (Kreis)"
143593668,650.000 €,120 m²,"Altenstadt, Wetteraukreis"
147008448,1.350.000 €,430 m²,"Mainz-Kostheim, Wiesbaden"
147115480,700.000 €,176 m²,"Sonnenberg, Wiesbaden"
142778405,349.000 €,153 m²,"Ober-Mörlen, Wetteraukreis"
135603069,1.700.000 €,"334,05 m²","Groß-Zimmern, Darmstadt-Dieburg (Kreis)"
146840365,879.000 €,"308,26 m²","Limeshain, Wetteraukreis"
143677432,425.000 €,"166,5 m²","Griesheim, Darmstadt-Dieburg (Kreis)"
146162934,660.000 €,170 m²,"Ginsheim-Gustavsburg, Groß-Gerau (Kreis)"
143711608,747.000 €,240 m²,"Habichtsweg 3, Ober-Mörlen, Wetteraukreis"
145875808,298.000 €,166 m²,"Büdingen, Wetteraukreis"
146035620,499.000 €,90 m²,"Bad Nauheim, Wetteraukreis"
147112084,215.000 €,120 m²,"Waldems, Rheingau-Taunus-Kreis"
147112182,479.000 €,152 m²,"Waldems, Rheingau-Taunus-Kreis"
146680505,779.000 €,258 m²,"Alzenau, Aschaffenburg (Kreis)"
145893812,995.000 €,180 m²,"Südost, Wiesbaden"
147138389,1.800.000 €,"243,96 m²","Sonnenberg, Wiesbaden"
144479408,5.900.000 €,400 m²,"Sooderstraße 2, Sonnenberg, Wiesbaden"
136263892,3.500.000 €,580 m²,"Südost, Wiesbaden"
142977417,339.000 €,150 m²,"Riedstadt, Groß-Gerau (Kreis)"
